response_id	tweet_id	user_id	screen_name	retweet_count	text	source	url	has_image	has_video	media_url	is_retweet	is_quote	in_reply_to_id	in_reply_to_url	id	tweet_id	annotator	impression	information	affect	channel	severity_value	severity_explanation	comments	created_at	intent	other_intent	is_reconciling	collapsed_code

1117	822134894566473729	575461536	Bossman_Bucks	0	Ofn 😂😆😈🤘🏽 https://t.co/PAxE6eWUHv	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/822134894566473729	f	f	""	f	t	""	""	1117	822134894566473729	William	this user is laughing at a meme that someone else retweeted about the way people in chicago hold their guns.	"[""supply""	""accept""	""repeat""]"	"[""entertain""]"	f	0.0	not threatening laughing at a meme.	This user is quote retweeting another person who tweeted a meme about how people in chicago hold their guns when they get an extended clip. It is meant as a joke but also very truthful. This user is laughing at it but also affirming and supporting it. 'Ofn' means 'on fucking' (on fucking gang this is true). He also uses two emojis to show that he is laughing and then a devil emoji and hand gesture emoji to support his gang identity and show that he is affiliated and knows this is true about how people hold guns.	2017-06-08 16:30:41.804714	"[""GUNS""	""RETWEET""	""JOKE""]"	""	f	"[""Aggression""	""Other""]"

1225	822134894566473729	575461536	Bossman_Bucks	0	Ofn 😂😆😈🤘🏽 https://t.co/PAxE6eWUHv	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/822134894566473729	f	f	""	f	t	""	""	1225	822134894566473729	Ian	Laughing at how people act online.	"[""repeat""]"	"[""pos_sentiment""]"	f	0.0	Making fun of people generally. Not threatening.	Tweeter is retweeting something that makes fun of people who take pictures with a gun. 0 retweets likes comments.	2017-06-12 18:57:48.318157	"[""GANG""	""SocMed""	""JOKE""]"	""	f	"[""Other""]"

1216	807544037926436865	575461536	Bossman_Bucks	0	@Kiingt_ 😩😩	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/807544037926436865	f	f	""	f	f	807543777493680134	http://twitter.com/statuses/807543777493680134	1216	807544037926436865	Chloe	The user is replying to a young woman about making noodles.	"[""supply""]"	""	f	0.0	This tweet is not threatening	"The user is replying to a young woman who states she wished she knew how to make noodles. The user replies with two weary face emoji's most likely just to agree with the users statement.



'I wish I knew how to make noodles'"	2017-06-12 17:44:10.940203	"[""CONVO""]"	""	f	"[""Other""]"

997	807544037926436865	575461536	Bossman_Bucks	0	@Kiingt_ 😩😩	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/807544037926436865	f	f	""	f	f	807543777493680134	http://twitter.com/statuses/807543777493680134	997	807544037926436865	Kyle	Bossman_Bucks is expressing dismay and sympathy for kiingt_ who doesn't know how to make noodles but is hungry.	"[""supply""]"	"[""neg_sentiment""]"	f	0.0	This is about not knowing how to make noodles.	Bossman_Bucks expresses sympathy to kiingt_ after she says she wishes she knew how to make noodles after expressing that she was hungry as fuck in a previous tweet.	2017-06-05 16:46:29.695832	"[""SAD""	""CONVO""]"	""	f	"[""Loss""	""Other""]"

1171	811999907347386368	575461536	Bossman_Bucks	1	RT @ChiefTimbo_Ebk: Turn yo bread💰 to some loafs 🍞	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/811999907347386368	f	f	""	t	f	""	""	1171	811999907347386368	Kyle	This is a retweet about not just making money but making sure you're keeping you money and making even more.	"[""supply""	""repeat""]"	"[""pos_sentiment""]"	f	0.0	This is about making money	Bossman_Bucks retweets chieftimbo_ebk about making sure you're using your money effectively and making even more money.	2017-06-12 11:18:32.323551	"[""MONEY""	""RETWEET""]"	""	f	"[""Aggression""	""Other""]"

1030	811999907347386368	575461536	Bossman_Bucks	1	RT @ChiefTimbo_Ebk: Turn yo bread💰 to some loafs 🍞	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/811999907347386368	f	f	""	t	f	""	""	1030	811999907347386368	Ian	Person talking about making money.	"[""repeat""]"	""	f	0.0	Person talking about making money. Not threatening.	Retweet of a person who is talking about making a lot of money.  1 retweet 1 like 0 comments.	2017-06-06 16:35:25.818371	"[""MONEY""]"	""	f	"[""Aggression""]"

1533	832612576211120128	575461536	Bossman_Bucks	1	@BrittanyFloww  probly was 😩😂😂😂🤔	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832612576211120128	f	f	""	f	f	832545453476552704	http://twitter.com/statuses/832545453476552704	1533	832612576211120128	William	Bossman_Bucks is responding to BrittanyFloww that is probably was the Xanax that she threw away and he is laughing about it.	"[""supply""	""accept""]"	"[""pos_sentiment""]"	f	0.0	Not threatening.	Bossman_Bucks is replying to BrittanyFloww who just remembered that she may have been the one who threw away a Xanax that JuMoney and Bossman_Bucks were looking for from an old video. Bossman_Bucks is laughing and confirming that it probably was. They are sharing good and funny memories about JuMoney that could be helping them cope with his killing.	2017-06-19 12:14:34.318275	"[""AOD""	""CONVO""	""JOKE""]"	Cope	f	"[""Aggression""	""Other""]"

1392	832612576211120128	575461536	Bossman_Bucks	1	@BrittanyFloww  probly was 😩😂😂😂🤔	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832612576211120128	f	f	""	f	f	832545453476552704	http://twitter.com/statuses/832545453476552704	1392	832612576211120128	Chloe	He's agreeing that the xanax the young woman threw away was probably the one Ju was talking about in the video.	"[""supply""]"	""	f	0.0	This tweet is not threatening.	"Bossman_Bucks is agreeing with the young woman he is replying to. He's agreeing that the xanax the young woman threw away was probably the one Ju was talking about in the video. He includes a weary face and crying emojis most likely laughing at the situation. 



'Probably was'"	2017-06-14 17:18:50.704745	"[""LOSS""	""CONVO""	""JOKE""]"	""	f	"[""Loss""	""Other""]"

1413	831368765799596033	575461536	Bossman_Bucks	1	@campaignunique pie face ass 🙄🙄🙄	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/831368765799596033	f	f	""	f	f	831368441605013504	http://twitter.com/statuses/831368441605013504	1413	831368765799596033	William	he is calling someone a name but it is in a joking manor. the original tweet he is responding to has been deleted.	"[""supply""]"	"[""entertain""]"	t	0.0	not threatening	he is calling a young woman a name clearly joking. they have been following each other online for a couple of years and they have conversations about getting high every couple of months. the original tweet that he is responding to has been deleted so some of the context is lost. It seems like he is just trying to get her attention.	2017-06-15 09:31:51.724004	"[""INSULT""	""CONVO""	""DELETED""	""JOKE""]"	""	f	"[""Aggression""	""Other""]"

1358	831368765799596033	575461536	Bossman_Bucks	1	@campaignunique pie face ass 🙄🙄🙄	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/831368765799596033	f	f	""	f	f	831368441605013504	http://twitter.com/statuses/831368441605013504	1358	831368765799596033	Chloe	The tweet the user is replying to is unavailable. Most likely he's referring to another person pie face could mean a really round face or a stoned/intoxicated/high face.	"[""supply""]"	"[""entertain""]"	f	0.0	This tweet is not threatening.	"The tweet the user is replying to is unavailable. Most likely he's referring to another person pie face could mean a really round face or a stoned/intoxicated/high face. He is replying to a young she responds to this tweet with a hand in face and crying/laughing emoji. Most likely he is joking around with this young woman. 



'Pie face'"	2017-06-13 19:24:49.612008	"[""CONVO""	""DELETED""]"	""	f	"[""Other""]"

1298	828994840683827201	2157364284	CAP600FUCK12	2	RT @dsgwoohthang1: Den Seen It All Den Did It All🤧	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/828994840683827201	f	f	""	t	f	""	""	1298	828994840683827201	Ian	Person has been through a lot.	"[""supply""	""repeat""]"	"[""neg_sentiment""]"	f	0.0	Person reflecting. Not threatening.	Tweeter saying that he has seen a lot and repeated those things. Seems to insinuate that those things are sad from the emoji. 2 retweets.	2017-06-13 15:14:00.100923	"[""SAD""	""RETWEET""]"	""	f	"[""Loss""	""Other""]"

1867	828994840683827201	2157364284	CAP600FUCK12	2	RT @dsgwoohthang1: Den Seen It All Den Did It All🤧	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/828994840683827201	f	f	""	t	f	""	""	1867	828994840683827201	Allison	Seen everything done everything.	"[""supply""	""repeat""]"	"[""notsure""]"	f	0.0	No threat.	"CAP600FUCK12 RT's dsgwoohthang1's tweet. CAP600FUCK12 shares the post b/c he agrees with the statement. Both boys are friends. Duke squad must be another name for 600 crew.



""I have seen everything I have done everything."""	2017-06-28 09:28:52.266466	"[""GEN""	""RETWEET""	""REFLECT""]"	""	f	"[""Other""]"

1545	832947069589532673	2157364284	CAP600FUCK12	0	@V_Thanggg 😉	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	http://twitter.com/statuses/832947069589532673	f	f	""	f	f	""	""	1545	832947069589532673	Ian	cap600fuck12 is winking at v_thang	"[""supply""]"	"[""pos_sentiment""]"	f	0.0	Winking at someone. Not threatening.	cap600fuck12 is winking at v_thang. Cannot view v_thang's profile.	2017-06-19 12:35:35.09518	"[""CONVO""]"	""	f	"[""Other""]"

1541	832941116651601920	2157364284	CAP600FUCK12	0	@Beanie_JF how u coming	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	http://twitter.com/statuses/832941116651601920	f	f	""	f	f	832939392167772160	http://twitter.com/statuses/832939392167772160	1541	832941116651601920	Ian	Asking how a person is doing.	"[""request""]"	"[""pos_sentiment""]"	f	0.0	Having a conversation. Not threatening.	cap600fuck12 is asking beanie_jf how he is doing.  They are both in Boston.	2017-06-19 12:26:33.864908	"[""CONVO""]"	""	f	"[""Other""]"

2580	829609223738757125	570562543	TyGLIZZY087_	0	Fina gts mfrs tired g	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829609223738757125	f	f	""	f	f	""	""	2580	829609223738757125	Allison	He is going to get some motherfuckers tired.	"[""supply""]"	"[""notsure""]"	f	0.0	No threat.	"TyGLIZZY087_ is tried and going to sleep (""gts"")."	2017-07-26 07:34:44.968822	"[""GEN""]"	""	f	"[""Other""]"

2029	829609223738757125	570562543	TyGLIZZY087_	0	Fina gts mfrs tired g	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829609223738757125	f	f	""	f	f	""	""	2029	829609223738757125	Chloe	He's going to go to sleep.	"[""supply""]"	""	f	0.0	This tweet is not threatening.	"TyGLIZZY087_ is sharing that he's trying to go to sleep (gts) he refers to himself as motherfucker (mfrs) and that he's tired.



'Trying to go to sleep tired'"	2017-07-10 15:30:58.315638	"[""HEALTH""]"	""	f	"[""Other""]"

2186	833117779851112450	147350851	freeraybandz	1	RT @MarcoGotti_: How Many Niggas Can Get Into Wit Dey Girl And Not Gone Run To Da Next Bitch 🤔	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/833117779851112450	f	f	""	t	f	""	""	2186	833117779851112450	Chloe	He's asking how many people would stay with their girl after a fight.	"[""supply""	""request""	""repeat""]"	""	f	0.0	This tweet is not threatening.	"freeraybandz is retweeting a young man who is asking generally how many men can get in a fight with their girl and stay instead of leaving a moving on to a different girl. He includes a thinking emoji to show his thinking about the question. freeraybandz most likely agrees with the questions wonders about the question as well and wanted to post it on his timeline.



'How many guys can stay with their girl after a fight and not move on to the next girl'"	2017-07-13 14:29:26.438814	"[""WOM""	""REL""	""RETWEET""	""REFLECT""]"	""	f	"[""Other""]"

2074	832051654988029952	4026332440	TriggalilSis	2	RT @kamari_keeper: Choyces Dnt Get Outta School Till 11 She Got The Car😏	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832051654988029952	f	f	""	t	f	""	""	2074	832051654988029952	William	TriggalilSis is retweeting a old tweet indirectly mentioning her that leads to a conversation with one of her friends.	"[""supply""	""repeat""]"	"[""pos_sentiment""]"	f	0.0	Not threatening.	TriggalilSis is retweeting a tweet from kamari_keeper one of her friends. who was mentioning that she was waiting for TriggalilSis to get out of school because she has the car. TriggalilSis retweeting this leads to the start of a reminiscing of this day between TriggalilSis and kamari_keeper where they rehash the events that followed. They are sharing good memories and laughing about it in the conversation that followed.	2017-07-11 11:42:41.504584	"[""GEN""	""RETWEET""	""CONVO""]"	""	f	"[""Other""]"

1460	832051654988029952	4026332440	TriggalilSis	2	RT @kamari_keeper: Choyces Dnt Get Outta School Till 11 She Got The Car😏	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832051654988029952	f	f	""	t	f	""	""	1460	832051654988029952	Chloe	Choyces doesn't get to of school till 11 and she has a car.	"[""supply""	""repeat""]"	""	f	0.0	This tweet is not threatening.	"TriggalilSis is retweeting a young woman from a year ago. kamari_keeper is expressing that choyces doesn't get out of school until 11 and that she has a car. TriggalilSis most likely retweeted the tweet to share a memory she had with her.



'Choices doesn't get out of school until 11 she has a car.'"	2017-06-18 15:44:45.706559	"[""RETWEET""	""REFLECT""]"	""	f	"[""Other""]"

2193	833318888444141569	147350851	freeraybandz	0	Any nigga lie on his Gun that mean he ain't Real at All 💯	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/833318888444141569	f	f	""	f	f	""	""	2193	833318888444141569	Chloe	any one that lies on their gone is not real.	"[""supply""]"	""	f	0.0	This tweet is not threatening.	"freeraybandz is saying anyone that lies on his gun or betray their gun is not real or genuine at all that they are fake. he includes a 100 emoji to express that he's speaking the truth.



'Anyone that lies on his gun is not real at all'"	2017-07-13 14:49:51.234354	"[""TRUST""	""GUNS""	""REFLECT""]"	""	f	"[""Aggression""	""Other""]"

2225	830779992581742595	2157364284	CAP600FUCK12	2	RT @TataBhaybee: Good morning 🙃🤑	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/830779992581742595	f	f	""	t	f	""	""	2225	830779992581742595	Ethan	It's just a Good Morning post.	"[""notsure""]"	"[""pos_sentiment""]"	t	0.0	The poster is just saying good morning to it's audience. No sign of violence apparent.	CAP600FUCK12 retweeted TataBhaybee 's good morning post intended for their followers.	2017-07-17 11:34:46.585465	"[""HAPPY""]"	""	f	"[""Other""]"

1846	830779992581742595	2157364284	CAP600FUCK12	2	RT @TataBhaybee: Good morning 🙃🤑	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/830779992581742595	f	f	""	t	f	""	""	1846	830779992581742595	Desmond	RETWEET simple good morning retweet	"[""supply""]"	"[""pos_sentiment""]"	f	0.0	Nothing in this tweet indicates a threat.	Simple good morning retweet	2017-06-27 14:16:59.877456	"[""RETWEET""]"	""	f	"[""Other""]"

1334	830779992581742595	2157364284	CAP600FUCK12	2	RT @TataBhaybee: Good morning 🙃🤑	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/830779992581742595	f	f	""	t	f	""	""	1334	830779992581742595	Ian	Telling people good morning	"[""supply""	""repeat""]"	"[""pos_sentiment""]"	f	0.0	Saying good morning. Not threatening	Retweet of someone saying good morning.  2 retweets 1 like.	2017-06-13 16:19:40.454527	"[""GEN""	""RETWEET""]"	""	f	"[""Other""]"

1961	832051163918954496	4026332440	TriggalilSis	1	RT @TGottiFrmLowe_: @TriggalilSis @jaemula_  choyces can't go huh😩 ik ah low key spot tho ma💯🤑	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832051163918954496	f	f	""	t	f	""	""	1961	832051163918954496	Kyle	This is a retweeted comment in a long conversation focused on getting a new pair of shoes. In this message TriggalilSis is retweeting tgottifrmlowe_ where he pokes fun at TriggalilSis and tells her he knows a mostly unknown spot where she can go that would be great. They then take the conversation into private messages.	"[""supply""	""repeat""]"	"[""pos_sentiment""]"	f	0.0	This is a friendly conversation about getting shoes.	In this message TriggalilSis is talking about getting a pair of shoes she wants that are hard to get. Tgottifromlowe_ mentions that he knows of a low-key spot where she can go either to get them or to wear them after she gets them. The context of the messages following seem to imply that he is talking about  place to go get them.	2017-07-07 11:24:04.289772	"[""RETWEET""	""CONVO""]"	""	f	"[""Other""]"

1699	832051163918954496	4026332440	TriggalilSis	1	RT @TGottiFrmLowe_: @TriggalilSis @jaemula_  choyces can't go huh😩 ik ah low key spot tho ma💯🤑	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832051163918954496	f	f	""	t	f	""	""	1699	832051163918954496	William	one of TriggalilSis friend's says that he has a spot where he can get the new Jordan 8s	"[""supply""	""repeat""]"	""	f	0.0	not threatening.	TriggalilSis is retweeting a tweet from TGottiFrmLowe_ who is saying that he has a secret spot when he can get the new Jordan 8s (a shoe) even though Choyces says that the place she tried to get them from sold out.	2017-06-22 20:10:16.679967	"[""GEN""	""RETWEET""	""CONVO""]"	""	f	"[""Other""]"

2228	830795360587149316	2157364284	CAP600FUCK12	1	@Kila365__ get up	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/830795360587149316	f	f	""	f	f	""	""	2228	830795360587149316	Ethan	Poster is waking ed up making sure they're up.	"[""notsure""]"	"[""action""]"	t	0.0	The poster is just having a friendly jokey conversation with the ed person that appears to be a friend.	"CAP600FUCK12 initiates conversation with Kila365_ in a jokingly manner. He is doing this by asking the girl to get up as in wake up meanwhile it is 307 in the afternoon. That is way past an average young person's wake up time. Kila365_ responds with an ""I am up"" and CAP600FUCK12 asks what's she doing trying to start a conversation. She doesn't respond."	2017-07-17 11:49:45.288933	"[""CONVO""	""JOKE""]"	""	f	"[""Other""]"

1335	830795360587149316	2157364284	CAP600FUCK12	1	@Kila365__ get up	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/830795360587149316	f	f	""	f	f	""	""	1335	830795360587149316	Ian	Telling someone to wake up.	"[""supply""]"	"[""action""]"	f	0.0	Telling someone to wake up. Not threatening.	Tweeter is telling someone to wake up. 1 retweet 1 like. The person was awake	2017-06-13 16:21:06.417324	"[""GEN""]"	""	f	"[""Other""]"

2203	833423191368462341	147350851	freeraybandz	1	@SPOTNEWSonIG lol im high asl they funny	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/833423191368462341	f	f	""	f	f	833414590667030528	http://twitter.com/statuses/833414590667030528	2203	833423191368462341	Chloe	He's high and finds spot news funny.	"[""supply""]"	"[""entertain""]"	t	0.0	This tweet is not threatening	"freeraybandz is replying to spotnew which broad casts information from police scanners in chicago. He replied to their tweet about a call from a woman saying a man hit her on the head with a stick. freeraybandz is laughing and saying he's high as hell and thats funny. 



'laughing out loud i'm high as hell. They're funny'"	2017-07-13 15:34:01.835378	"[""AOD""	""CONVO""	""JOKE""]"	""	f	"[""Aggression""	""Other""]"

2366	829562875308023808	570562543	TyGLIZZY087_	9	RT @95wooh_: Chicago is full of buy me food ass bitches😂💯	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829562875308023808	f	f	""	t	f	""	""	2366	829562875308023808	Allison	All girls want is food.	"[""supply""]"	"[""entertain""]"	f	0.0	No threat.	TyGLIZZY087_ retweets 95wooh_'s post. He agrees that in Chicago that all girls want is food from boys.	2017-07-19 10:49:05.471299	"[""GEN""	""RETWEET""	""JOKE""]"	""	f	"[""Other""]"

1996	829562875308023808	570562543	TyGLIZZY087_	9	RT @95wooh_: Chicago is full of buy me food ass bitches😂💯	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829562875308023808	f	f	""	t	f	""	""	1996	829562875308023808	Chloe	there are a lot of woman in Chicago who ask men to buy them food.	"[""repeat""]"	"[""entertain""]"	f	0.0	This tweet is not threatening.	"TyGLIZZY087_ is retweeting a young man who is saying that there are a lot of woman in Chicago who want men to buy them food. he includes a tears of joy emoji meaning he finds it funny and a 100 emoji to express he's speaking the truth. TyGLIZZY087_ most likely agrees with the statement and found it funny and wanted to post it on his wall.



'Chicago is full of woman asking to buy them food'"	2017-07-08 14:09:57.182022	"[""WOM""	""JOKE""]"	""	f	"[""Other""]"

2248	833683731416248320	147350851	freeraybandz	0	@__Asiaaaaa__ I jus want a radar	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/833683731416248320	f	f	""	f	f	833683288908767233	http://twitter.com/statuses/833683288908767233	2248	833683731416248320	Chloe	He wants a radar to find out how every woman has sex.	"[""supply""]"	""	f	0.0	This tweet is not threatening.	"freeraybandz is replying to a young woman he is having a conversation with. He said he wished he knew how everyone had sex to which she replied by calling him a sick shit. When he asked how it made him a sick shit she replied saying that thats a lot of pussy. He's not replying that he just wants a radar to see how every woman has sex.



'I just want a radar'"	2017-07-17 16:10:18.124604	"[""WOM""	""CONVO""	""SEX""]"	""	f	"[""Other""]"

1933	832050791330488320	4026332440	TriggalilSis	2	RT @jaemula_: Lol I love choyces	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832050791330488320	f	f	""	t	f	""	""	1933	832050791330488320	Kyle	Triggalilsis retweets a message from a friend who mentions loving Triggalilsis	"[""supply""	""repeat""]"	"[""pos_sentiment""]"	f	0.0	This is about friendship/love	Triggalilsis is retweeting an older tweet where one of her friends told her she loved Triggalilsis	2017-06-30 11:26:43.08837	"[""REL""	""HAPPY""	""RETWEET""	""CONVO""]"	""	f	"[""Other""]"

1585	832050791330488320	4026332440	TriggalilSis	2	RT @jaemula_: Lol I love choyces	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832050791330488320	f	f	""	t	f	""	""	1585	832050791330488320	William	a friend expressing that she loves her friend.	"[""supply""	""repeat""]"	"[""pos_sentiment""	""nice""]"	t	0.0	Not threatening	TriggalilSis is retweeting jaemula_ who is saying she loves (choyces TriggalilSis). It is unclear why she is expressing this to her and she does not tag TriggalilSis in the post but she saw it because her name is mentioned.	2017-06-20 12:22:31.689358	"[""GEN""	""RETWEET""	""CONVO""]"	""	f	"[""Other""]"

2254	833787608807440386	147350851	freeraybandz	0	Lord know I got some Issues Miss alla my Pplz gone 🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/833787608807440386	f	f	""	f	f	""	""	2254	833787608807440386	Chloe	He misses everyone he has lost he knows he has issues.	"[""supply""]"	"[""neg_sentiment""]"	f	0.0	This tweet is not threatening.	"freeraybandz is expressing that the lord knows he has some issues. And that he misses all of his people who are gone or have passed. This is most likely in response to grief and sadness he is experiencing over the death of his friend Ju. He includes 7 prayer hands emoji meaning he's praying for the people he's lost.



'Lord knows I've got some issues. Miss all of my people who are gone.'"	2017-07-17 16:35:29.418055	"[""LOSS""	""SAD""	""REFLECT""]"	""	f	"[""Loss""	""Other""]"

2593	829734439852920833	570562543	TyGLIZZY087_	2	"RT @TyGLIZZY087_: Niggas hoes 	 we Robbin'niggas💯🤐🤐"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829734439852920833	f	f	""	t	f	""	""	2593	829734439852920833	Allison	Everyone is getting robbed.	"[""supply""	""repeat""]"	"[""neg_sentiment""]"	f	0.2	No threat.	"TyGLIZZY087_ retweeted his own previous post. ""Niggas hoes"" meaning all/anyone they will rob them. 100 emoji and zipped face to emphasize seriousness."	2017-07-26 09:14:34.548607	"[""GEN""	""RETWEET""]"	""	f	"[""Other""]"

2116	829734439852920833	570562543	TyGLIZZY087_	2	"RT @TyGLIZZY087_: Niggas hoes 	 we Robbin'niggas💯🤐🤐"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829734439852920833	f	f	""	t	f	""	""	2116	829734439852920833	Ian	Person says he is robbing people	"[""supply""]"	"[""notsure""]"	f	0.0	Person claims to be robbing people.  Does not seem threatening just trying to create an image	TyGLIZZY087 is saying that he robs people.  Does not name anyone and is not making a threat. Seems to be creating an image.	2017-07-11 20:49:41.549049	"[""GANG""	""GEN""]"	""	f	"[""Other""]"

2585	829701361935773696	570562543	TyGLIZZY087_	0	I aint making beats 😬 but this draco gotta drum 🥁	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829701361935773696	f	f	""	f	f	""	""	2585	829701361935773696	Allison	He's not making beats for music but this draco got a drum.	"[""supply""]"	"[""pos_sentiment""]"	f	0.0	No threat.	"TyGLIZZY087_ says he isn't making music but ""this draco"" refers to Soulja Boy's song ""Hit Em With The Draco."" Feb. 21 Soulja Boy will be releasing his new album Draco."	2017-07-26 08:23:36.571568	"[""GEN""	""PROMO""]"	""	f	"[""Other""]"

2034	829701361935773696	570562543	TyGLIZZY087_	0	I aint making beats 😬 but this draco gotta drum 🥁	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829701361935773696	f	f	""	f	f	""	""	2034	829701361935773696	Chloe	He's not making beats but his gun is.	"[""supply""]"	""	f	0.0	This tweet is not threatening. I believe he is talking about a gun but not talking about using it in a threatening way.	"TyGLIZZY087_ is sharing that he's not making beats but his draco (gun) has a drum or is making beats. he includes a drum emoji to represent a drum. 



'I'm not making beat but this draco's got a drum'"	2017-07-10 15:50:01.91386	"[""GUNS""	""REFLECT""]"	""	f	"[""Aggression""	""Other""]"

1616	828138359486812160	2157364284	CAP600FUCK12	0	@KayyHisFav__ exactly ✅	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	http://twitter.com/statuses/828138359486812160	f	f	""	f	f	828138092804595713	http://twitter.com/statuses/828138092804595713	1616	828138359486812160	Allison	In agreement.	"[""supply""]"	"[""pos_sentiment""]"	t	0.0	No threat.	"CAP600FUCK12 agrees with KayyHisFave_ comment about sucking a womens vagina should make the person doing it feel good. Meaning the person doing it should like it.



""Exactly"""	2017-06-21 09:11:57.632485	"[""GEN""	""CONVO""	""SEX""]"	""	f	"[""Other""]"

1424	828138359486812160	2157364284	CAP600FUCK12	0	@KayyHisFav__ exactly ✅	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	http://twitter.com/statuses/828138359486812160	f	f	""	f	f	828138092804595713	http://twitter.com/statuses/828138092804595713	1424	828138359486812160	Chloe	He's basically saying that giving oral sex should turn you on.	"[""supply""]"	""	f	0.0	This tweet is not threatening.	"CAP600FUCK12 is replying to a young woman Kandy who's responding to Youngpartygod. Youngpartygod said is sucking dick turned you on he'll pray for you. Kandy responded by saying if it doesn't turn you on I'm going to pray for you. CAP600FUCK12 most likely agreed with what Kandy was saying which is basically giving oral sex should turn you on. He responded with Exactly and a green check box to further affirm her tweet.



'Exactly.'"	2017-06-16 16:31:17.621019	"[""CONVO""	""SEX""]"	""	f	"[""Other""]"

